codigo;descrição;NCM
1;"Tributado; CST Entrada 50; CST Saida 01";27101999
1;"Tributado; CST Entrada 50; CST Saida 01";27102000
1;"Tributado; CST Entrada 50; CST Saida 01";27109100
1;"Tributado; CST Entrada 50; CST Saida 01";27109110
1;"Tributado; CST Entrada 50; CST Saida 01";27109120
1;"Tributado; CST Entrada 50; CST Saida 01";27109190
1;"Tributado; CST Entrada 50; CST Saida 01";27109900
1;"Tributado; CST Entrada 50; CST Saida 01";27111100
1;"Tributado; CST Entrada 50; CST Saida 01";27111210
1;"Tributado; CST Entrada 50; CST Saida 01";27111290
1;"Tributado; CST Entrada 50; CST Saida 01";27111300
1;"Tributado; CST Entrada 50; CST Saida 01";27111400
103;"Monofasico; CST Entrada 70; CST Saida 04 Natureza da receita 103";27111910
1;"Tributado; CST Entrada 50; CST Saida 01";27111990
1;"Tributado; CST Entrada 50; CST Saida 01";27112100
1;"Tributado; CST Entrada 50; CST Saida 01";27112910
1;"Tributado; CST Entrada 50; CST Saida 01";27112990
1;"Tributado; CST Entrada 50; CST Saida 01";27121000
1;"Tributado; CST Entrada 50; CST Saida 01";27122000
1;"Tributado; CST Entrada 50; CST Saida 01";27129000
1;"Tributado; CST Entrada 50; CST Saida 01";27131100
1;"Tributado; CST Entrada 50; CST Saida 01";27131200
1;"Tributado; CST Entrada 50; CST Saida 01";27132000
1;"Tributado; CST Entrada 50; CST Saida 01";27139000
1;"Tributado; CST Entrada 50; CST Saida 01";27141000
1;"Tributado; CST Entrada 50; CST Saida 01";27149000
1;"Tributado; CST Entrada 50; CST Saida 01";27150000
1;"Tributado; CST Entrada 50; CST Saida 01";27160000
1;"Tributado; CST Entrada 50; CST Saida 01";28011000
1;"Tributado; CST Entrada 50; CST Saida 01";28012010
1;"Tributado; CST Entrada 50; CST Saida 01";28012090
1;"Tributado; CST Entrada 50; CST Saida 01";28013000
1;"Tributado; CST Entrada 50; CST Saida 01";28020000
1;"Tributado; CST Entrada 50; CST Saida 01";28030011
1;"Tributado; CST Entrada 50; CST Saida 01";28030019
1;"Tributado; CST Entrada 50; CST Saida 01";28030090
1;"Tributado; CST Entrada 50; CST Saida 01";28041000
1;"Tributado; CST Entrada 50; CST Saida 01";28042100
1;"Tributado; CST Entrada 50; CST Saida 01";28042910
1;"Tributado; CST Entrada 50; CST Saida 01";28042990
1;"Tributado; CST Entrada 50; CST Saida 01";28043000
1;"Tributado; CST Entrada 50; CST Saida 01";28044000
1;"Tributado; CST Entrada 50; CST Saida 01";28045000
1;"Tributado; CST Entrada 50; CST Saida 01";28046100
1;"Tributado; CST Entrada 50; CST Saida 01";28046900
1;"Tributado; CST Entrada 50; CST Saida 01";28047010
1;"Tributado; CST Entrada 50; CST Saida 01";28047020
1;"Tributado; CST Entrada 50; CST Saida 01";28047030
1;"Tributado; CST Entrada 50; CST Saida 01";28048000
1;"Tributado; CST Entrada 50; CST Saida 01";28049000
1;"Tributado; CST Entrada 50; CST Saida 01";28051100
1;"Tributado; CST Entrada 50; CST Saida 01";28051200
1;"Tributado; CST Entrada 50; CST Saida 01";28051910
1;"Tributado; CST Entrada 50; CST Saida 01";28051920
1;"Tributado; CST Entrada 50; CST Saida 01";28051990
1;"Tributado; CST Entrada 50; CST Saida 01";28053010
1;"Tributado; CST Entrada 50; CST Saida 01";28053090
1;"Tributado; CST Entrada 50; CST Saida 01";28054000
1;"Tributado; CST Entrada 50; CST Saida 01";28061010
1;"Tributado; CST Entrada 50; CST Saida 01";28061020
1;"Tributado; CST Entrada 50; CST Saida 01";28062000
1;"Tributado; CST Entrada 50; CST Saida 01";28070010
1;"Tributado; CST Entrada 50; CST Saida 01";28070020
1;"Tributado; CST Entrada 50; CST Saida 01";28080010
1;"Tributado; CST Entrada 50; CST Saida 01";28080020
1;"Tributado; CST Entrada 50; CST Saida 01";28091000
1;"Tributado; CST Entrada 50; CST Saida 01";28092011
1;"Tributado; CST Entrada 50; CST Saida 01";28092019
1;"Tributado; CST Entrada 50; CST Saida 01";28092020
1;"Tributado; CST Entrada 50; CST Saida 01";28092030
1;"Tributado; CST Entrada 50; CST Saida 01";28092090
1;"Tributado; CST Entrada 50; CST Saida 01";28100010
1;"Tributado; CST Entrada 50; CST Saida 01";28100090
1;"Tributado; CST Entrada 50; CST Saida 01";28111100
1;"Tributado; CST Entrada 50; CST Saida 01";28111200
1;"Tributado; CST Entrada 50; CST Saida 01";28111910
1;"Tributado; CST Entrada 50; CST Saida 01";28111920
1;"Tributado; CST Entrada 50; CST Saida 01";28111930
1;"Tributado; CST Entrada 50; CST Saida 01";28111940
1;"Tributado; CST Entrada 50; CST Saida 01";28111990
1;"Tributado; CST Entrada 50; CST Saida 01";28112100
1;"Tributado; CST Entrada 50; CST Saida 01";28112210
1;"Tributado; CST Entrada 50; CST Saida 01";28112220
1;"Tributado; CST Entrada 50; CST Saida 01";28112230
1;"Tributado; CST Entrada 50; CST Saida 01";28112290
1;"Tributado; CST Entrada 50; CST Saida 01";28112910
1;"Tributado; CST Entrada 50; CST Saida 01";28112990
1;"Tributado; CST Entrada 50; CST Saida 01";28121100
1;"Tributado; CST Entrada 50; CST Saida 01";28121200
1;"Tributado; CST Entrada 50; CST Saida 01";28121300
1;"Tributado; CST Entrada 50; CST Saida 01";28121400
1;"Tributado; CST Entrada 50; CST Saida 01";28121500
1;"Tributado; CST Entrada 50; CST Saida 01";28121600
1;"Tributado; CST Entrada 50; CST Saida 01";28121700
1;"Tributado; CST Entrada 50; CST Saida 01";28121911
1;"Tributado; CST Entrada 50; CST Saida 01";28121919
1;"Tributado; CST Entrada 50; CST Saida 01";28121920
1;"Tributado; CST Entrada 50; CST Saida 01";28129000
1;"Tributado; CST Entrada 50; CST Saida 01";28131000
1;"Tributado; CST Entrada 50; CST Saida 01";28139010
1;"Tributado; CST Entrada 50; CST Saida 01";28139090
1;"Tributado; CST Entrada 50; CST Saida 01";28141000
1;"Tributado; CST Entrada 50; CST Saida 01";28142000
1;"Tributado; CST Entrada 50; CST Saida 01";28151100
1;"Tributado; CST Entrada 50; CST Saida 01";28151200
1;"Tributado; CST Entrada 50; CST Saida 01";28152000
1;"Tributado; CST Entrada 50; CST Saida 01";28153000
1;"Tributado; CST Entrada 50; CST Saida 01";28161010
1;"Tributado; CST Entrada 50; CST Saida 01";28161020
1;"Tributado; CST Entrada 50; CST Saida 01";28164010
1;"Tributado; CST Entrada 50; CST Saida 01";28164090
1;"Tributado; CST Entrada 50; CST Saida 01";28170010
1;"Tributado; CST Entrada 50; CST Saida 01";28170020
1;"Tributado; CST Entrada 50; CST Saida 01";28181010
1;"Tributado; CST Entrada 50; CST Saida 01";28181090
1;"Tributado; CST Entrada 50; CST Saida 01";28182010
1;"Tributado; CST Entrada 50; CST Saida 01";28182090
1;"Tributado; CST Entrada 50; CST Saida 01";28183000
1;"Tributado; CST Entrada 50; CST Saida 01";28191000
1;"Tributado; CST Entrada 50; CST Saida 01";28199010
1;"Tributado; CST Entrada 50; CST Saida 01";28199020
1;"Tributado; CST Entrada 50; CST Saida 01";28201000
1;"Tributado; CST Entrada 50; CST Saida 01";28201010
1;"Tributado; CST Entrada 50; CST Saida 01";28201090
1;"Tributado; CST Entrada 50; CST Saida 01";28209010
1;"Tributado; CST Entrada 50; CST Saida 01";28209020
1;"Tributado; CST Entrada 50; CST Saida 01";28209030
1;"Tributado; CST Entrada 50; CST Saida 01";28209040
1;"Tributado; CST Entrada 50; CST Saida 01";28211011
1;"Tributado; CST Entrada 50; CST Saida 01";28211019
1;"Tributado; CST Entrada 50; CST Saida 01";28211020
1;"Tributado; CST Entrada 50; CST Saida 01";28211030
1;"Tributado; CST Entrada 50; CST Saida 01";28211090
1;"Tributado; CST Entrada 50; CST Saida 01";28212000
1;"Tributado; CST Entrada 50; CST Saida 01";28220010
1;"Tributado; CST Entrada 50; CST Saida 01";28220090
1;"Tributado; CST Entrada 50; CST Saida 01";28230010
1;"Tributado; CST Entrada 50; CST Saida 01";28230090
1;"Tributado; CST Entrada 50; CST Saida 01";28241000
1;"Tributado; CST Entrada 50; CST Saida 01";28249010
1;"Tributado; CST Entrada 50; CST Saida 01";28249090
1;"Tributado; CST Entrada 50; CST Saida 01";28251010
1;"Tributado; CST Entrada 50; CST Saida 01";28251020
1;"Tributado; CST Entrada 50; CST Saida 01";28252010
1;"Tributado; CST Entrada 50; CST Saida 01";28252020
1;"Tributado; CST Entrada 50; CST Saida 01";28253010
1;"Tributado; CST Entrada 50; CST Saida 01";28253090
1;"Tributado; CST Entrada 50; CST Saida 01";28254010
1;"Tributado; CST Entrada 50; CST Saida 01";28254090
1;"Tributado; CST Entrada 50; CST Saida 01";28255010
1;"Tributado; CST Entrada 50; CST Saida 01";28255090
1;"Tributado; CST Entrada 50; CST Saida 01";28256010
1;"Tributado; CST Entrada 50; CST Saida 01";28256020
1;"Tributado; CST Entrada 50; CST Saida 01";28257010
1;"Tributado; CST Entrada 50; CST Saida 01";28257090
1;"Tributado; CST Entrada 50; CST Saida 01";28258010
1;"Tributado; CST Entrada 50; CST Saida 01";28258090
1;"Tributado; CST Entrada 50; CST Saida 01";28259010
1;"Tributado; CST Entrada 50; CST Saida 01";28259020
1;"Tributado; CST Entrada 50; CST Saida 01";28259090
1;"Tributado; CST Entrada 50; CST Saida 01";28261200
1;"Tributado; CST Entrada 50; CST Saida 01";28261910
1;"Tributado; CST Entrada 50; CST Saida 01";28261920
1;"Tributado; CST Entrada 50; CST Saida 01";28261990
1;"Tributado; CST Entrada 50; CST Saida 01";28263000
1;"Tributado; CST Entrada 50; CST Saida 01";28269010
1;"Tributado; CST Entrada 50; CST Saida 01";28269020
1;"Tributado; CST Entrada 50; CST Saida 01";28269090
1;"Tributado; CST Entrada 50; CST Saida 01";28271000
1;"Tributado; CST Entrada 50; CST Saida 01";28272010
1;"Tributado; CST Entrada 50; CST Saida 01";28272090
1;"Tributado; CST Entrada 50; CST Saida 01";28273110
1;"Tributado; CST Entrada 50; CST Saida 01";28273190
1;"Tributado; CST Entrada 50; CST Saida 01";28273200
1;"Tributado; CST Entrada 50; CST Saida 01";28273500
1;"Tributado; CST Entrada 50; CST Saida 01";28273910
1;"Tributado; CST Entrada 50; CST Saida 01";28273920
1;"Tributado; CST Entrada 50; CST Saida 01";28273931
1;"Tributado; CST Entrada 50; CST Saida 01";28273939
1;"Tributado; CST Entrada 50; CST Saida 01";28273940
1;"Tributado; CST Entrada 50; CST Saida 01";28273950
1;"Tributado; CST Entrada 50; CST Saida 01";28273960
1;"Tributado; CST Entrada 50; CST Saida 01";28273970
1;"Tributado; CST Entrada 50; CST Saida 01";28273991
1;"Tributado; CST Entrada 50; CST Saida 01";28273992
1;"Tributado; CST Entrada 50; CST Saida 01";28273993
1;"Tributado; CST Entrada 50; CST Saida 01";28273994
1;"Tributado; CST Entrada 50; CST Saida 01";28273995
1;"Tributado; CST Entrada 50; CST Saida 01";28273996
1;"Tributado; CST Entrada 50; CST Saida 01";28273997
1;"Tributado; CST Entrada 50; CST Saida 01";28273998
1;"Tributado; CST Entrada 50; CST Saida 01";28273999
1;"Tributado; CST Entrada 50; CST Saida 01";28274110
1;"Tributado; CST Entrada 50; CST Saida 01";28274120
1;"Tributado; CST Entrada 50; CST Saida 01";28274911
1;"Tributado; CST Entrada 50; CST Saida 01";28274912
1;"Tributado; CST Entrada 50; CST Saida 01";28274919
1;"Tributado; CST Entrada 50; CST Saida 01";28274921
1;"Tributado; CST Entrada 50; CST Saida 01";28274929
1;"Tributado; CST Entrada 50; CST Saida 01";28275100
1;"Tributado; CST Entrada 50; CST Saida 01";28275900
1;"Tributado; CST Entrada 50; CST Saida 01";28276011
1;"Tributado; CST Entrada 50; CST Saida 01";28276012
1;"Tributado; CST Entrada 50; CST Saida 01";28276019
1;"Tributado; CST Entrada 50; CST Saida 01";28276021
1;"Tributado; CST Entrada 50; CST Saida 01";28276029
1;"Tributado; CST Entrada 50; CST Saida 01";28281000
1;"Tributado; CST Entrada 50; CST Saida 01";28289011
1;"Tributado; CST Entrada 50; CST Saida 01";28289019
1;"Tributado; CST Entrada 50; CST Saida 01";28289020
1;"Tributado; CST Entrada 50; CST Saida 01";28289090
1;"Tributado; CST Entrada 50; CST Saida 01";28291100
1;"Tributado; CST Entrada 50; CST Saida 01";28291910
1;"Tributado; CST Entrada 50; CST Saida 01";28291920
1;"Tributado; CST Entrada 50; CST Saida 01";28291990
1;"Tributado; CST Entrada 50; CST Saida 01";28299011
1;"Tributado; CST Entrada 50; CST Saida 01";28299012
1;"Tributado; CST Entrada 50; CST Saida 01";28299019
1;"Tributado; CST Entrada 50; CST Saida 01";28299021
1;"Tributado; CST Entrada 50; CST Saida 01";28299022
1;"Tributado; CST Entrada 50; CST Saida 01";28299029
1;"Tributado; CST Entrada 50; CST Saida 01";28299031
1;"Tributado; CST Entrada 50; CST Saida 01";28299032
1;"Tributado; CST Entrada 50; CST Saida 01";28299039
1;"Tributado; CST Entrada 50; CST Saida 01";28299040
1;"Tributado; CST Entrada 50; CST Saida 01";28299050
1;"Tributado; CST Entrada 50; CST Saida 01";28301010
1;"Tributado; CST Entrada 50; CST Saida 01";28301020
1;"Tributado; CST Entrada 50; CST Saida 01";28309011
1;"Tributado; CST Entrada 50; CST Saida 01";28309012
1;"Tributado; CST Entrada 50; CST Saida 01";28309013
1;"Tributado; CST Entrada 50; CST Saida 01";28309014
1;"Tributado; CST Entrada 50; CST Saida 01";28309015
1;"Tributado; CST Entrada 50; CST Saida 01";28309016
1;"Tributado; CST Entrada 50; CST Saida 01";28309019
1;"Tributado; CST Entrada 50; CST Saida 01";28309020
1;"Tributado; CST Entrada 50; CST Saida 01";28311011
1;"Tributado; CST Entrada 50; CST Saida 01";28311019
1;"Tributado; CST Entrada 50; CST Saida 01";28311021
1;"Tributado; CST Entrada 50; CST Saida 01";28311029
1;"Tributado; CST Entrada 50; CST Saida 01";28319010
1;"Tributado; CST Entrada 50; CST Saida 01";28319090
1;"Tributado; CST Entrada 50; CST Saida 01";28321010
1;"Tributado; CST Entrada 50; CST Saida 01";28321090
1;"Tributado; CST Entrada 50; CST Saida 01";28322000
1;"Tributado; CST Entrada 50; CST Saida 01";28323010
1;"Tributado; CST Entrada 50; CST Saida 01";28323020
1;"Tributado; CST Entrada 50; CST Saida 01";28323090
1;"Tributado; CST Entrada 50; CST Saida 01";28331110
1;"Tributado; CST Entrada 50; CST Saida 01";28331190
1;"Tributado; CST Entrada 50; CST Saida 01";28331900
1;"Tributado; CST Entrada 50; CST Saida 01";28332100
1;"Tributado; CST Entrada 50; CST Saida 01";28332200
1;"Tributado; CST Entrada 50; CST Saida 01";28332400
1;"Tributado; CST Entrada 50; CST Saida 01";28332510
1;"Tributado; CST Entrada 50; CST Saida 01";28332520
1;"Tributado; CST Entrada 50; CST Saida 01";28332710
1;"Tributado; CST Entrada 50; CST Saida 01";28332790
1;"Tributado; CST Entrada 50; CST Saida 01";28332910
1;"Tributado; CST Entrada 50; CST Saida 01";28332920
1;"Tributado; CST Entrada 50; CST Saida 01";28332930
1;"Tributado; CST Entrada 50; CST Saida 01";28332940
1;"Tributado; CST Entrada 50; CST Saida 01";28332950
1;"Tributado; CST Entrada 50; CST Saida 01";28332960
1;"Tributado; CST Entrada 50; CST Saida 01";28332970
1;"Tributado; CST Entrada 50; CST Saida 01";28332990
1;"Tributado; CST Entrada 50; CST Saida 01";28333000
1;"Tributado; CST Entrada 50; CST Saida 01";28334010
1;"Tributado; CST Entrada 50; CST Saida 01";28334020
1;"Tributado; CST Entrada 50; CST Saida 01";28334090
1;"Tributado; CST Entrada 50; CST Saida 01";28341010
1;"Tributado; CST Entrada 50; CST Saida 01";28341090
1;"Tributado; CST Entrada 50; CST Saida 01";28342110
1;"Tributado; CST Entrada 50; CST Saida 01";28342190
1;"Tributado; CST Entrada 50; CST Saida 01";28342910
1;"Tributado; CST Entrada 50; CST Saida 01";28342930
1;"Tributado; CST Entrada 50; CST Saida 01";28342940
1;"Tributado; CST Entrada 50; CST Saida 01";28342990
1;"Tributado; CST Entrada 50; CST Saida 01";28351011
1;"Tributado; CST Entrada 50; CST Saida 01";28351019
1;"Tributado; CST Entrada 50; CST Saida 01";28351021
1;"Tributado; CST Entrada 50; CST Saida 01";28351029
1;"Tributado; CST Entrada 50; CST Saida 01";28352200
1;"Tributado; CST Entrada 50; CST Saida 01";28352400
1;"Tributado; CST Entrada 50; CST Saida 01";28352500
1;"Tributado; CST Entrada 50; CST Saida 01";28352600
1;"Tributado; CST Entrada 50; CST Saida 01";28352910
1;"Tributado; CST Entrada 50; CST Saida 01";28352920
1;"Tributado; CST Entrada 50; CST Saida 01";28352930
1;"Tributado; CST Entrada 50; CST Saida 01";28352940
1;"Tributado; CST Entrada 50; CST Saida 01";28352950
1;"Tributado; CST Entrada 50; CST Saida 01";28352960
1;"Tributado; CST Entrada 50; CST Saida 01";28352970
1;"Tributado; CST Entrada 50; CST Saida 01";28352980
1;"Tributado; CST Entrada 50; CST Saida 01";28352990
1;"Tributado; CST Entrada 50; CST Saida 01";28353110
1;"Tributado; CST Entrada 50; CST Saida 01";28353190
1;"Tributado; CST Entrada 50; CST Saida 01";28353910
1;"Tributado; CST Entrada 50; CST Saida 01";28353920
1;"Tributado; CST Entrada 50; CST Saida 01";28353930
1;"Tributado; CST Entrada 50; CST Saida 01";28353990
1;"Tributado; CST Entrada 50; CST Saida 01";28362010
1;"Tributado; CST Entrada 50; CST Saida 01";28362090
1;"Tributado; CST Entrada 50; CST Saida 01";28363000
1;"Tributado; CST Entrada 50; CST Saida 01";28364000
1;"Tributado; CST Entrada 50; CST Saida 01";28365000
1;"Tributado; CST Entrada 50; CST Saida 01";28366010
1;"Tributado; CST Entrada 50; CST Saida 01";28366090
1;"Tributado; CST Entrada 50; CST Saida 01";28369100
1;"Tributado; CST Entrada 50; CST Saida 01";28369200
1;"Tributado; CST Entrada 50; CST Saida 01";28369911
1;"Tributado; CST Entrada 50; CST Saida 01";28369912
1;"Tributado; CST Entrada 50; CST Saida 01";28369913
1;"Tributado; CST Entrada 50; CST Saida 01";28369919
1;"Tributado; CST Entrada 50; CST Saida 01";28369920
1;"Tributado; CST Entrada 50; CST Saida 01";28371100
1;"Tributado; CST Entrada 50; CST Saida 01";28371911
1;"Tributado; CST Entrada 50; CST Saida 01";28371912
1;"Tributado; CST Entrada 50; CST Saida 01";28371914
1;"Tributado; CST Entrada 50; CST Saida 01";28371915
1;"Tributado; CST Entrada 50; CST Saida 01";28371919
1;"Tributado; CST Entrada 50; CST Saida 01";28371920
1;"Tributado; CST Entrada 50; CST Saida 01";28372011
1;"Tributado; CST Entrada 50; CST Saida 01";28372012
1;"Tributado; CST Entrada 50; CST Saida 01";28372019
1;"Tributado; CST Entrada 50; CST Saida 01";28372021
1;"Tributado; CST Entrada 50; CST Saida 01";28372022
1;"Tributado; CST Entrada 50; CST Saida 01";28372023
1;"Tributado; CST Entrada 50; CST Saida 01";28372029
1;"Tributado; CST Entrada 50; CST Saida 01";28372090
1;"Tributado; CST Entrada 50; CST Saida 01";28391100
1;"Tributado; CST Entrada 50; CST Saida 01";28391900
1;"Tributado; CST Entrada 50; CST Saida 01";28399010
1;"Tributado; CST Entrada 50; CST Saida 01";28399020
1;"Tributado; CST Entrada 50; CST Saida 01";28399030
1;"Tributado; CST Entrada 50; CST Saida 01";28399040
1;"Tributado; CST Entrada 50; CST Saida 01";28399050
1;"Tributado; CST Entrada 50; CST Saida 01";28399090
1;"Tributado; CST Entrada 50; CST Saida 01";28401100
1;"Tributado; CST Entrada 50; CST Saida 01";28401900
1;"Tributado; CST Entrada 50; CST Saida 01";28402000
1;"Tributado; CST Entrada 50; CST Saida 01";28403000
1;"Tributado; CST Entrada 50; CST Saida 01";28413000
1;"Tributado; CST Entrada 50; CST Saida 01";28415011
1;"Tributado; CST Entrada 50; CST Saida 01";28415012
1;"Tributado; CST Entrada 50; CST Saida 01";28415013
1;"Tributado; CST Entrada 50; CST Saida 01";28415014
1;"Tributado; CST Entrada 50; CST Saida 01";28415015
1;"Tributado; CST Entrada 50; CST Saida 01";28415016
1;"Tributado; CST Entrada 50; CST Saida 01";28415019
1;"Tributado; CST Entrada 50; CST Saida 01";28415020
1;"Tributado; CST Entrada 50; CST Saida 01";28416100
1;"Tributado; CST Entrada 50; CST Saida 01";28416910
1;"Tributado; CST Entrada 50; CST Saida 01";28416920
1;"Tributado; CST Entrada 50; CST Saida 01";28416930
1;"Tributado; CST Entrada 50; CST Saida 01";28417010
1;"Tributado; CST Entrada 50; CST Saida 01";28417020
1;"Tributado; CST Entrada 50; CST Saida 01";28417090
1;"Tributado; CST Entrada 50; CST Saida 01";28418010
1;"Tributado; CST Entrada 50; CST Saida 01";28418020
